,TopHitNum,DriftRate,SNR,Freq,ChanIndx,FreqStart,FreqEnd,CoarseChanNum,FullNumHitsInRange,FileID,Source,MJD,RA,DEC,DELTAT,DELTAF,max_drift_rate,obs_length,Hit_ID,status,in_n_ons,RFI_in_range,delta_t
1572,1573,0.076532,11.037177,2182.885127,638104,2182.885225,2182.885035,330,178107,spliced_blc0x1x2x_guppi_59524_16185_ON_S_0030.rawspec.0000.h5,ON_S,59524.187326388892,2h39m23.04s,60d52m06.96s,18.253611,-2.793968,0.234937,292.057776,,on_table_1,,0,0.0
1573,1574,0.076532,10.032294,2182.883657,638630,2182.883755,2182.883565,330,178107,spliced_blc0x1x2x_guppi_59524_16185_ON_S_0030.rawspec.0000.h5,ON_S,59524.187326388892,2h39m23.04s,60d52m06.96s,18.253611,-2.793968,0.234937,292.057776,,on_table_1,,0,0.0
1574,1575,0.095665,10.306311,2182.879835,639998,2182.879933,2182.879743,330,178107,spliced_blc0x1x2x_guppi_59524_16185_ON_S_0030.rawspec.0000.h5,ON_S,59524.187326388892,2h39m23.04s,60d52m06.96s,18.253611,-2.793968,0.234937,292.057776,,on_table_1,,0,0.0
1585,1586,0.086098,11.180686,2182.826632,659040,2182.82673,2182.82654,330,178107,spliced_blc0x1x2x_guppi_59524_16185_ON_S_0030.rawspec.0000.h5,ON_S,59524.187326388892,2h39m23.04s,60d52m06.96s,18.253611,-2.793968,0.234937,292.057776,,on_table_1,,0,0.0
1591,1592,0.086098,11.564896,2182.792535,671244,2182.792632,2182.792442,330,178107,spliced_blc0x1x2x_guppi_59524_16185_ON_S_0030.rawspec.0000.h5,ON_S,59524.187326388892,2h39m23.04s,60d52m06.96s,18.253611,-2.793968,0.234937,292.057776,,on_table_1,,0,0.0
1594,1595,0.076532,12.025935,2182.778425,676294,2182.778523,2182.778333,330,178107,spliced_blc0x1x2x_guppi_59524_16185_ON_S_0030.rawspec.0000.h5,ON_S,59524.187326388892,2h39m23.04s,60d52m06.96s,18.253611,-2.793968,0.234937,292.057776,,on_table_1,,0,0.0
1598,1599,0.076532,12.353477,2182.751382,685973,2182.75148,2182.75129,330,178107,spliced_blc0x1x2x_guppi_59524_16185_ON_S_0030.rawspec.0000.h5,ON_S,59524.187326388892,2h39m23.04s,60d52m06.96s,18.253611,-2.793968,0.234937,292.057776,,on_table_1,,0,0.0
1608,1609,0.076532,11.681825,2182.695827,705857,2182.695925,2182.695735,330,178107,spliced_blc0x1x2x_guppi_59524_16185_ON_S_0030.rawspec.0000.h5,ON_S,59524.187326388892,2h39m23.04s,60d52m06.96s,18.253611,-2.793968,0.234937,292.057776,,on_table_1,,0,0.0
1612,1613,0.076532,11.546977,2182.665552,716693,2182.665649,2182.665459,330,178107,spliced_blc0x1x2x_guppi_59524_16185_ON_S_0030.rawspec.0000.h5,ON_S,59524.187326388892,2h39m23.04s,60d52m06.96s,18.253611,-2.793968,0.234937,292.057776,,on_table_1,,0,0.0
1613,1614,0.066965,10.741489,2182.644977,724057,2182.645075,2182.644885,330,178107,spliced_blc0x1x2x_guppi_59524_16185_ON_S_0030.rawspec.0000.h5,ON_S,59524.187326388892,2h39m23.04s,60d52m06.96s,18.253611,-2.793968,0.234937,292.057776,,on_table_1,,0,0.0
1615,1616,0.076532,10.169637,2182.639096,726162,2182.639193,2182.639003,330,178107,spliced_blc0x1x2x_guppi_59524_16185_ON_S_0030.rawspec.0000.h5,ON_S,59524.187326388892,2h39m23.04s,60d52m06.96s,18.253611,-2.793968,0.234937,292.057776,,on_table_1,,0,0.0
1619,1620,0.076532,11.032897,2182.631454,728897,2182.631552,2182.631362,330,178107,spliced_blc0x1x2x_guppi_59524_16185_ON_S_0030.rawspec.0000.h5,ON_S,59524.187326388892,2h39m23.04s,60d52m06.96s,18.253611,-2.793968,0.234937,292.057776,,on_table_1,,0,0.0
1621,1622,0.076532,12.83958,2182.626162,730791,2182.62626,2182.62607,330,178107,spliced_blc0x1x2x_guppi_59524_16185_ON_S_0030.rawspec.0000.h5,ON_S,59524.187326388892,2h39m23.04s,60d52m06.96s,18.253611,-2.793968,0.234937,292.057776,,on_table_1,,0,0.0
1627,1628,0.095665,10.938761,2182.606468,737840,2182.606565,2182.606375,330,178107,spliced_blc0x1x2x_guppi_59524_16185_ON_S_0030.rawspec.0000.h5,ON_S,59524.187326388892,2h39m23.04s,60d52m06.96s,18.253611,-2.793968,0.234937,292.057776,,on_table_1,,0,0.0
1632,1633,0.095665,10.236411,2182.5612,754042,2182.561298,2182.561108,330,178107,spliced_blc0x1x2x_guppi_59524_16185_ON_S_0030.rawspec.0000.h5,ON_S,59524.187326388892,2h39m23.04s,60d52m06.96s,18.253611,-2.793968,0.234937,292.057776,,on_table_1,,0,0.0
1633,1634,0.076532,11.424903,2182.557967,755199,2182.558065,2182.557875,330,178107,spliced_blc0x1x2x_guppi_59524_16185_ON_S_0030.rawspec.0000.h5,ON_S,59524.187326388892,2h39m23.04s,60d52m06.96s,18.253611,-2.793968,0.234937,292.057776,,on_table_1,,0,0.0
1634,1635,0.076532,12.606321,2182.549149,758355,2182.549247,2182.549057,330,178107,spliced_blc0x1x2x_guppi_59524_16185_ON_S_0030.rawspec.0000.h5,ON_S,59524.187326388892,2h39m23.04s,60d52m06.96s,18.253611,-2.793968,0.234937,292.057776,,on_table_1,,0,0.0
